"","ENTITY_CD","ENTITY_NAME","PER_ELL","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_MALE","PER_ECDIS","PER_MIGRANT","PER_HOMELESS","PER_FOSTER","PER_ARMED"
"4242","580801060013","ACCOMPSETT ELEMENTARY SCHOOL",0,0,2,9,3,84,2,17,50,50,10,0,1,0,0
"4243","580801060014","SMITHTOWN HIGH SCHOOL EAST",0,0,1,6,4,88,1,13,49,51,8,0,0,0,0
"4244","580801060016","NESAQUAKE MIDDLE SCHOOL",0,0,1,6,5,88,1,16,50,50,8,0,0,0,0
"4245","580801060018","TACKAN ELEMENTARY SCHOOL",6,0,2,15,10,70,3,13,48,52,15,0,0,0,0
"4246","580801060019","ACCOMPSETT MIDDLE SCHOOL",2,0,1,11,6,79,3,16,52,48,11,0,1,0,0
"4247","580801060022","SMITHTOWN HIGH SCHOOL-WEST",2,0,2,9,6,83,0,17,49,51,11,0,0,0,0
"4248","580801060024","GREAT HOLLOW MIDDLE SCHOOL",0,0,1,8,8,81,1,15,50,50,9,0,0,0,0
"4249","580805060001","RJ O INTERMEDIATE SCHOOL",2,0,0,11,2,84,3,19,51,49,14,0,0,0,0
"4250","580805060004","KINGS PARK HIGH SCHOOL",1,0,0,6,3,90,1,19,50,50,14,0,0,0,0
"4251","580805060005","PARKVIEW ELEMENTARY SCHOOL",0,0,1,9,3,87,1,20,52,48,12,0,0,0,0
"4252","580805060006","FORT SALONGA ELEMENTARY SCHOOL",6,0,1,17,4,75,3,15,46,54,15,0,0,0,0
"4253","580805060007","WILLIAM T ROGERS MIDDLE SCHOOL",1,0,0,9,2,87,2,18,49,51,15,0,0,0,0
"4254","580901020001","REMSENBURG-SPEONK ELEMENTARY SCHOOL",13,0,1,15,2,78,5,13,51,49,20,1,0,0,0
"4255","580902020001","WESTHAMPTON BEACH SENIOR HIGH SCHOOL",5,0,1,20,2,73,3,13,47,53,27,0,1,0,1
"4256","580902020002","WESTHAMPTON BEACH ELEMENTARY SCHOOL",14,0,2,39,1,52,5,16,48,52,51,0,2,1,1
"4257","580902020004","WESTHAMPTON MIDDLE SCHOOL",7,0,1,28,1,65,4,16,46,54,34,0,0,0,1
"4258","580903020001","QUOGUE ELEMENTARY SCHOOL",3,0,0,14,3,80,2,22,47,53,5,0,0,0,0
"4259","580905020001","HAMPTON BAYS HIGH SCHOOL",13,0,1,56,1,42,0,13,47,53,62,0,1,0,0
"4260","580905020002","HAMPTON BAYS ELEMENTARY SCHOOL",42,0,0,56,1,42,1,11,51,49,65,1,1,0,0
"4261","580905020004","HAMPTON BAYS MIDDLE SCHOOL",20,0,1,59,2,37,1,12,46,54,64,0,1,0,0
"4262","580906030001","SOUTHAMPTON ELEMENTARY SCHOOL",31,10,2,46,1,40,2,15,47,53,56,0,3,0,0
"4263","580906030002","SOUTHAMPTON INTERMEDIATE SCHOOL",13,11,2,35,1,49,1,17,49,51,46,0,1,0,0
"4264","580906030003","SOUTHAMPTON HIGH SCHOOL",10,5,4,39,3,48,0,17,44,56,43,0,1,0,0
"4265","580909020001","BRIDGEHAMPTON SCHOOL",27,0,22,46,0,25,7,19,50,50,52,0,6,0,0
"4266","580910080001","SAGAPONACK SCHOOL",0,0,0,7,0,93,0,0,60,40,0,0,0,0,0
"4267","580912060000","EASTPORT-SOUTH MANOR CSD",2,0,2,8,1,87,1,17,49,51,21,0,1,0,0
"4268","580912060001","EASTPORT-SOUTH MANOR JUNIOR SENIOR HIGH SCHOOL",1,0,2,7,2,89,1,17,48,52,20,0,1,0,0
"4269","580912060002","EASTPORT ELEMENTARY SCHOOL",3,0,1,8,1,88,1,15,49,51,20,0,1,0,0
"4270","580912060003","SOUTH STREET SCHOOL",6,0,2,9,1,86,2,19,45,55,28,0,1,0,0
"4271","580912060004","DAYTON AVENUE SCHOOL",2,0,2,11,0,85,1,22,51,49,25,0,2,0,0
"4272","580912060005","TUTTLE AVENUE SCHOOL",5,0,0,14,2,82,2,12,53,47,20,0,1,0,0
"4273","580913080001","TUCKAHOE SCHOOL",28,0,4,66,2,27,1,13,51,49,73,0,1,0,0
"4274","580917020001","EAST QUOGUE SCHOOL",20,0,1,28,1,68,2,12,50,50,31,0,0,0,0
"4275","581002020001","OYSTERPONDS ELEMENTARY SCHOOL",9,0,0,23,0,69,7,14,56,44,5,5,5,0,0
"4276","581004020001","FISHERS ISLAND SCHOOL",0,0,4,7,0,88,2,14,57,43,0,0,0,0,0
"4277","581005020002","SOUTHOLD ELEMENTARY SCHOOL",22,0,1,35,1,61,2,11,42,58,35,4,2,0,0
"4278","581005020003","SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL",13,0,2,27,3,67,1,18,47,53,27,3,2,0,0
"4279","581010020001","GREENPORT HIGH SCHOOL",20,0,7,50,1,38,4,9,42,58,67,2,2,0,0
"4280","581010020002","GREENPORT ELEMENTARY SCHOOL",25,0,6,64,0,23,7,12,47,53,80,1,2,0,0
"4281","581012020001","MATTITUCK JUNIOR-SENIOR HIGH SCHOOL",6,0,2,14,2,82,0,16,48,52,26,2,0,0,0
"4282","581012020002","MATTITUCK-CUTCHOGUE ELEMENTARY SCHOOL",8,0,1,21,1,77,0,15,46,54,32,1,1,0,0
"4283","581015080001","NEW SUFFOLK SCHOOL",7,0,0,14,0,86,0,14,43,57,0,0,0,0,0
"4284","590501060002","FALLSBURG JUNIOR SENIOR HIGH SCHOOL",16,1,10,51,1,33,4,16,49,51,64,6,6,0,0
"4285","590501060003","BENJAMIN COSOR ELEMENTARY SCHOOL",18,0,11,52,2,27,8,15,50,50,76,9,4,0,0
"4286","590801040001","ELDRED JUNIOR-SENIOR HIGH SCHOOL",0,0,0,10,1,88,1,9,56,44,44,0,0,0,0
"4287","590801040002","GEORGE ROSS MACKENZIE ELEMENTARY SCHOOL",0,0,0,8,0,88,3,10,50,50,52,0,0,0,0
"4288","590901060005","LIBERTY ELEMENTARY SCHOOL",9,0,7,44,1,40,7,12,50,50,77,4,2,0,0
"4289","590901060006","LIBERTY MIDDLE/HIGH SCHOOL",9,0,9,38,1,50,2,13,47,53,65,2,1,2,0
"4290","590901060008","LIBERTY MIDDLE SCHOOL",6,0,8,42,1,46,4,11,46,54,71,3,1,1,0
"4291","591201040002","TRI-VALLEY ELEMENTARY SCHOOL",0,0,3,15,1,76,4,12,48,52,61,0,0,0,0
"4292","591201040003","TRI-VALLEY SECONDARY SCHOOL",0,0,1,6,0,90,3,18,46,54,54,0,0,0,0
"4293","591301040001","ROSCOE CENTRAL SCHOOL",0,1,1,12,0,85,0,17,46,54,49,0,0,0,0
"4294","591302040003","LIVINGSTON MANOR ELEMENTARY SCHOOL",0,0,6,12,0,79,2,13,57,43,55,0,0,0,0
"4295","591302040004","LIVINGSTON MANOR HIGH SCHOOL",1,0,6,10,2,80,2,17,51,49,54,0,1,0,0
"4296","591401060002","EMMA C CHASE SCHOOL",1,0,6,23,3,61,6,14,45,55,52,0,0,1,0
"4297","591401060003","GEORGE L COOKE SCHOOL",6,0,17,35,2,36,9,20,49,51,75,1,2,1,0
"4298","591401060004","KENNETH L RUTHERFORD SCHOOL",6,0,17,42,2,31,9,22,49,51,76,0,3,0,0
"4299","591401060005","MONTICELLO HIGH SCHOOL",2,0,23,26,1,46,3,22,48,52,63,0,1,1,0
"4300","591401060006","ROBERT J KAISER MIDDLE SCHOOL",4,0,16,31,2,45,6,23,51,49,67,0,1,0,0
"4301","591502040003","SULLIVAN WEST ELEMENTARY SCHOOL",1,0,2,10,1,85,2,15,48,52,47,0,0,0,0
"4302","591502040004","SULLIVAN WEST HIGH SCHOOL AT LAKE HUNTINGTON",1,1,0,8,2,85,5,13,46,54,43,0,1,0,0
"4303","600101060002","ELM STREET ELEMENTARY SCHOOL",0,0,1,1,1,95,3,9,50,50,58,0,0,0,0
"4304","600101060004","LINCOLN STREET ELEMENTARY SCHOOL",0,0,0,0,1,97,1,20,52,48,62,0,0,0,0
"4305","600101060005","WAVERLY MIDDLE SCHOOL",0,0,1,1,0,96,2,16,48,52,58,0,0,0,0
"4306","600101060006","WAVERLY HIGH SCHOOL",0,0,1,1,2,96,0,13,51,49,43,0,0,0,0
"4307","600301040002","CANDOR JUNIOR-SENIOR HIGH SCHOOL",0,0,1,3,1,91,4,16,54,46,58,0,0,1,0
"4308","600301040003","CANDOR ELEMENTARY SCHOOL",0,0,1,3,0,93,3,14,50,50,63,0,0,1,0
"4309","600402040001","NEWARK VALLEY MIDDLE SCHOOL",0,0,1,2,1,94,2,14,49,51,55,0,1,0,0
"4310","600402040003","NATHAN T HALL SCHOOL",0,0,0,2,0,95,2,13,46,54,62,0,1,1,0
"4311","600402040004","NEWARK VALLEY SENIOR HIGH SCHOOL",0,0,0,3,0,96,1,13,51,49,48,0,0,0,0
"4312","600601060001","APALACHIN ELEMENTARY SCHOOL",0,0,0,2,0,97,1,13,48,52,40,0,0,0,0
"4313","600601060002","OWEGO ELEMENTARY SCHOOL",0,0,2,1,0,95,2,21,50,50,58,0,0,0,0
"4314","600601060006","OWEGO-APALACHIN MIDDLE SCHOOL",0,0,1,1,0,94,3,18,47,53,48,0,0,0,0
"4315","600601060007","OWEGO FREE ACADEMY",0,0,1,2,0,95,1,16,48,52,42,0,0,0,0
"4316","600801040001","SPENCER-VAN ETTEN MIDDLE SCHOOL",0,1,2,2,1,95,0,17,49,51,60,0,0,0,0
"4317","600801040002","SPENCER-VAN ETTEN HIGH SCHOOL",0,0,2,1,1,96,0,15,48,52,58,0,0,0,0
"4318","600801040003","SPENCER-VAN ETTEN ELEMENTARY SCHOOL",0,1,0,2,0,96,1,16,48,52,65,0,0,0,0
"4319","600903040001","TIOGA SENIOR HIGH SCHOOL",0,0,0,1,0,98,1,11,48,52,56,0,0,0,0
"4320","600903040003","TIOGA ELEMENTARY SCHOOL",0,0,0,0,0,99,0,10,49,51,64,0,0,0,0
"4321","600903040004","TIOGA MIDDLE SCHOOL",0,0,1,2,1,97,0,10,48,52,73,0,0,0,0
"4322","610301060001","DRYDEN ELEMENTARY SCHOOL",1,0,3,6,2,81,9,25,46,54,59,0,1,1,0
"4323","610600010001","BELLE SHERMAN SCHOOL",16,1,7,10,19,51,11,12,51,49,43,0,0,0,1
"4324","610600010002","CAROLINE ELEMENTARY SCHOOL",0,1,4,6,1,81,7,20,52,48,44,0,2,1,0
"4325","610600010003","CAYUGA HEIGHTS ELEMENTARY SCHOOL",2,0,12,9,6,63,9,18,49,51,39,0,1,1,0
"4326","610600010004","BEVERLY J MARTIN ELEMENTARY SCHOOL",7,0,25,11,7,41,16,24,54,46,80,0,2,0,0
"4327","610600010007","ENFIELD SCHOOL",1,0,4,9,0,77,10,25,48,52,74,0,5,0,0
"4328","610600010008","FALL CREEK ELEMENTARY SCHOOL",2,0,1,8,2,78,11,13,49,51,37,0,0,0,0
"4329","610600010011","NORTHEAST SCHOOL",13,1,5,4,28,54,8,12,48,52,35,0,0,0,0
"4330","610600010012","SOUTH HILL SCHOOL",2,0,4,6,2,79,8,12,50,50,26,0,0,0,0
"4331","610600010014","BOYNTON MIDDLE SCHOOL",1,0,9,7,6,66,12,17,47,53,37,0,1,0,0
"4332","610600010015","DEWITT MIDDLE SCHOOL",4,0,10,7,15,57,11,14,47,53,39,0,2,0,0
"4333","610600010017","ITHACA SENIOR HIGH SCHOOL",1,0,8,5,12,66,9,10,51,49,31,0,1,0,0
"4334","610600010019","LEHMAN ALTERNATIVE COMMUNITY SCHOOL",1,1,4,6,4,78,7,15,48,52,40,0,0,0,0
"4335","610600860944","NEW ROOTS CHARTER SCHOOL",0,2,9,0,2,85,2,1,51,49,67,0,0,0,0
"4336","610801040001","RAYMOND C BUCKLEY ELEMENTARY SCHOOL",2,0,1,3,2,80,14,13,52,48,30,0,0,0,1
"4337","610801040002","LANSING HIGH SCHOOL",1,1,2,3,7,85,3,12,48,52,23,1,0,0,1
"4338","610801040003","LANSING MIDDLE SCHOOL",1,0,1,3,3,82,11,13,46,54,30,0,0,0,1
"4339","610901040002","NEWFIELD ELEMENTARY SCHOOL",0,0,4,4,0,78,14,23,51,49,64,0,0,0,0
"4340","610901040003","NEWFIELD SENIOR HIGH SCHOOL",0,1,7,3,0,84,5,20,47,53,57,0,1,0,0
"4341","610901040004","NEWFIELD MIDDLE SCHOOL",0,1,5,2,0,85,7,16,53,47,71,0,1,0,0
"4342","611001040001","RUSSELL I DOIG MIDDLE SCHOOL",0,0,2,7,0,83,8,19,48,52,41,0,0,0,0
"4343","611001040002","CHARLES O DICKERSON HIGH SCHOOL",0,0,3,4,1,87,5,17,51,49,36,0,0,0,0
"4344","611001040003","TRUMANSBURG ELEMENTARY SCHOOL",0,0,2,4,0,85,8,19,47,53,45,0,0,0,0
"4345","620600010011","CHAMBERS SCHOOL",22,0,9,35,5,39,11,15,46,54,61,0,5,1,0
"4346","620600010012","GEORGE WASHINGTON SCHOOL",24,0,16,42,3,31,7,23,51,49,74,1,3,2,0
"4347","620600010013","ERNEST C MYER SCHOOL",0,0,4,8,0,84,3,26,53,47,39,0,0,0,1
"4348","620600010014","JOHN F KENNEDY SCHOOL",0,0,28,22,0,29,21,28,52,48,80,0,2,2,0
"4349","620600010015","E R CROSBY ELEMENTARY SCHOOL",0,0,5,11,2,71,11,19,46,54,58,0,1,1,0
"4350","620600010017","ROBERT R GRAVES SCHOOL",0,0,4,12,1,73,10,20,50,50,48,0,1,3,0
"4351","620600010020","J WATSON BAILEY MIDDLE SCHOOL",5,0,10,25,2,55,7,23,51,49,60,1,1,1,0
"4352","620600010022","KINGSTON HIGH SCHOOL",7,0,16,20,3,56,5,22,48,52,54,0,1,0,0
"4353","620600010024","HARRY L EDSON SCHOOL",13,0,8,32,4,45,11,16,54,46,59,0,0,0,0
"4354","620600010025","M CLIFFORD MILLER MIDDLE SCHOOL",4,0,16,22,2,48,11,27,49,51,71,0,2,1,0
"4355","620803040001","HIGHLAND ELEMENTARY SCHOOL",1,0,5,14,3,71,6,14,50,50,42,0,1,1,1
"4356","620803040002","HIGHLAND HIGH SCHOOL",1,0,7,15,5,70,3,16,49,51,40,0,2,0,1
"4357","620803040003","HIGHLAND MIDDLE SCHOOL",2,0,9,17,6,65,3,14,51,49,44,1,2,0,1
"4358","620901060001","RONDOUT VALLEY HIGH SCHOOL",1,1,3,5,2,88,1,22,48,52,47,0,0,1,0
"4359","620901060002","MARBLETOWN ELEMENTARY SCHOOL",1,1,1,7,3,86,2,12,51,49,43,0,0,1,0
"4360","620901060003","KERHONKSON ELEMENTARY SCHOOL",1,0,4,12,2,78,4,17,45,55,64,0,0,0,0
"4361","620901060008","RONDOUT VALLEY JUNIOR HIGH SCHOOL",1,0,5,7,2,85,0,23,45,55,46,0,0,1,0
"4362","620901060009","RONDOUT VALLEY INTERMEDIATE SCHOOL",0,0,4,9,3,82,1,23,50,50,54,0,0,1,0
"4363","621001060004","MARLBORO MIDDLE SCHOOL",3,0,9,22,1,65,3,22,46,54,42,1,3,0,0
"4364","621001060005","MARLBORO CENTRAL HIGH SCHOOL",2,0,10,19,2,66,2,15,50,50,37,1,2,0,0
"4365","621001060006","MARLBORO ELEMENTARY SCHOOL",4,0,6,24,2,63,4,18,50,50,45,1,3,0,0
"4366","621101060001","DUZINE SCHOOL",3,0,4,13,2,76,5,17,51,49,28,0,1,1,0
"4367","621101060002","LENAPE ELEMENTARY SCHOOL",3,0,3,11,2,75,8,19,48,52,26,0,0,0,0
"4368","621101060004","NEW PALTZ MIDDLE SCHOOL",2,0,3,14,4,76,4,19,48,52,28,0,2,0,0
"4369","621101060005","NEW PALTZ SENIOR HIGH SCHOOL",2,0,6,11,4,77,1,13,48,52,25,0,1,1,0
"4370","621201060001","REGINALD BENNETT ELEMENTARY SCHOOL",3,0,1,11,1,77,9,19,50,50,49,0,0,1,0
"4371","621201060002","PHOENICIA ELEMENTARY SCHOOL",14,0,1,24,1,64,9,23,46,54,65,0,0,0,0
"4372","621201060004","WOODSTOCK ELEMENTARY SCHOOL",0,0,1,6,1,81,12,24,52,48,51,0,1,0,0
"4373","621201060005","ONTEORA HIGH SCHOOL",2,0,2,11,2,78,6,19,49,51,47,0,0,0,0
"4374","621201060006","ONTEORA MIDDLE SCHOOL",2,1,2,11,2,75,9,17,49,51,48,0,0,1,0
"4375","621601060001","RICCARDI ELEMENTARY SCHOOL",0,0,1,9,4,80,6,19,50,50,35,0,1,0,0
"4376","621601060002","MORSE SCHOOL",0,0,0,9,2,84,5,18,50,50,43,0,1,1,0
"4377","621601060003","CAHILL SCHOOL",8,0,1,27,4,59,9,20,51,49,60,0,2,2,1
"4378","621601060004","MOUNT MARION ELEMENTARY SCHOOL",1,1,2,15,1,74,7,29,55,45,56,0,1,0,0
"4379","621601060005","SAUGERTIES JUNIOR HIGH SCHOOL",2,0,1,14,3,75,7,21,53,47,52,0,0,1,0
"4380","621601060007","SAUGERTIES SENIOR HIGH SCHOOL",1,0,2,10,2,82,3,17,51,49,47,0,1,0,0
"4381","621801060001","LEPTONDALE ELEMENTARY SCHOOL",2,0,5,22,2,68,3,11,48,52,29,0,0,0,1
"4382","621801060003","OSTRANDER ELEMENTARY SCHOOL",1,0,4,17,0,75,3,21,46,54,31,0,1,1,0
"4383","621801060004","PLATTEKILL ELEMENTARY SCHOOL",3,0,6,39,1,51,3,7,48,52,53,0,0,0,0
"4384","621801060005","WALLKILL SENIOR HIGH SCHOOL",1,0,8,22,1,67,2,13,47,53,37,0,1,0,0
"4385","621801060006","JOHN G BORDEN MIDDLE SCHOOL",1,0,7,22,2,66,3,14,50,50,34,0,0,0,0
"4386","622002060002","ELLENVILLE ELEMENTARY SCHOOL",5,1,10,37,2,47,5,18,48,52,71,0,2,0,0
"4387","622002060004","ELLENVILLE HIGH SCHOOL",6,0,15,30,4,48,2,16,52,48,64,0,4,0,0
"4388","622002060005","ELLENVILLE MIDDLE SCHOOL",6,1,11,40,2,42,4,21,52,48,73,0,5,0,0
"4389","630101040001","BOLTON CENTRAL SCHOOL",0,0,6,3,2,90,0,10,51,49,33,0,0,0,0
"4390","630202040001","NORTH WARREN CENTRAL SCHOOL",2,0,1,4,1,90,4,11,44,56,58,0,0,0,0
"4391","630300010001","BIG CROSS STREET SCHOOL",0,0,1,5,0,83,10,15,49,51,61,0,3,0,0
"4392","630300010003","JACKSON HEIGHTS SCHOOL",1,1,2,6,0,81,11,19,44,56,53,0,0,0,0
"4393","630300010004","KENSINGTON ROAD SCHOOL",0,0,1,5,2,90,2,21,52,48,36,0,0,1,0
"4394","630300010006","GLENS FALLS MIDDLE SCHOOL",0,0,1,6,2,86,6,20,50,50,51,0,2,0,0
"4395","630300010007","GLENS FALLS SENIOR HIGH SCHOOL",0,0,4,4,1,88,3,14,48,52,46,0,2,0,0
"4396","630601040001","JOHNSBURG CENTRAL SCHOOL",0,0,2,1,1,96,0,14,50,50,50,0,0,0,0
"4397","630701040002","LAKE GEORGE ELEMENTARY SCHOOL",0,0,1,2,2,93,2,11,52,48,26,0,1,0,0
"4398","630701040003","LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL",1,0,2,3,4,90,1,14,48,52,26,0,0,0,0
"4399","630801040001","HADLEY-LUZERNE HIGH SCHOOL",0,1,0,2,0,96,1,15,45,55,52,0,1,1,0
"4400","630801040003","STUART M TOWNSEND MIDDLE SCHOOL",0,0,0,3,1,95,1,16,47,53,55,1,2,0,0
"4401","630902030001","QUEENSBURY ELEMENTARY SCHOOL",1,0,1,3,1,93,3,17,48,52,41,0,1,0,1
"4402","630902030002","QUEENSBURY SENIOR HIGH SCHOOL",0,0,1,3,1,93,2,14,48,52,29,0,1,0,0
"4403","630902030003","QUEENSBURY MIDDLE SCHOOL",0,0,1,2,2,93,2,17,48,52,37,0,1,0,0
"4404","630902030004","WILLIAM H BARTON INTERMEDIATE SCHOOL",0,0,1,1,1,94,2,16,48,52,44,0,0,0,0
"4405","630918080001","ABRAHAM WING SCHOOL",0,1,2,7,1,77,13,24,53,47,77,0,4,0,0
"4406","631201040001","WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL",0,0,0,2,0,94,3,18,43,57,53,0,0,0,0
"4407","631201040002","WARRENSBURG ELEMENTARY SCHOOL",1,0,0,2,0,94,3,19,50,50,66,1,2,0,0
"4408","640101040001","ARGYLE JUNIOR/SENIOR HIGH SCHOOL",0,0,0,3,1,93,2,13,51,49,40,0,1,0,0
"4409","640101040002","ARGYLE ELEMENTARY SCHOOL",0,0,0,1,0,97,1,18,49,51,49,0,0,0,0
"4410","640502040001","FORT ANN CENTRAL SCHOOL",1,0,1,6,0,93,0,16,42,58,46,1,1,0,0
"4411","640502040002","FORT ANN ELEMENTARY SCHOOL",0,0,0,3,1,95,1,14,50,50,45,1,3,0,0
"4412","640601020001","FORT EDWARD SCHOOL",0,0,1,5,0,90,4,17,50,50,53,0,2,0,0
"4413","640701040002","MARY J TANNER PRIMARY SCHOOL",0,0,1,2,0,95,2,19,51,49,64,0,1,0,0
"4414","640701040003","GRANVILLE JUNIOR-SENIOR HIGH SCHOOL",0,0,1,1,1,96,1,20,45,55,50,0,2,1,0
"4415","640701040004","GRANVILLE ELEMENTARY SCHOOL",0,0,1,1,0,92,6,14,50,50,62,0,2,0,0
"4416","640801040002","GREENWICH JUNIOR-SENIOR HIGH SCHOOL",0,0,0,1,1,96,1,15,50,50,27,0,0,0,0
"4417","640801040003","GREENWICH ELEMENTARY SCHOOL",1,0,2,3,1,95,0,15,47,53,39,1,0,0,0
"4418","641001040001","HARTFORD MIDDLE/HIGH SCHOOL",0,0,1,1,1,94,2,20,45,55,48,0,0,0,0
"4419","641001040002","FLOYD HARWOOD ELEMENTARY SCHOOL",1,0,0,2,1,91,6,20,43,57,52,0,0,1,0
"4420","641301060001","HUDSON FALLS HIGH SCHOOL",0,0,2,3,1,92,3,20,51,49,39,0,1,1,0
"4421","641301060002","HUDSON FALLS MIDDLE SCHOOL",1,0,0,6,1,88,5,22,51,49,49,1,1,1,0
"4422","641301060003","MARGARET MURPHY KINDERGARTEN CENTER",0,0,2,1,1,90,7,18,48,52,51,0,1,1,0
"4423","641301060004","HUDSON FALLS INTERMEDIATE SCHOOL",0,1,1,3,1,89,6,23,52,48,46,0,2,0,0
"4424","641301060005","HUDSON FALLS PRIMARY SCHOOL",0,0,2,2,0,89,7,20,48,52,48,1,2,0,0
"4425","641401040001","PUTNAM CENTRAL SCHOOL",0,0,0,4,0,96,0,14,29,71,61,0,0,0,0
"4426","641501040001","SALEM HIGH SCHOOL",1,0,2,4,0,93,1,12,51,49,52,1,1,0,0
"4427","641501040002","SALEM ELEMENTARY SCHOOL",1,0,0,3,0,96,0,18,43,57,56,1,0,0,0
"4428","641610040002","CAMBRIDGE ELEMENTARY SCHOOL",1,2,3,3,1,91,0,18,50,50,45,0,0,0,0
"4429","641610040003","CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL",0,0,2,1,2,94,0,13,43,57,34,0,0,0,0
"4430","641701060001","WHITEHALL ELEMENTARY SCHOOL",0,0,0,1,0,99,0,17,50,50,67,0,1,0,0
"4431","641701060002","WHITEHALL JUNIOR-SENIOR HIGH SCHOOL",1,0,0,3,1,96,0,21,51,49,63,1,2,0,0
"4432","650101060001","PERKINS ELEMENTARY SCHOOL",3,0,9,18,1,67,5,13,48,52,65,0,3,0,1
"4433","650101060002","NORMAN R KELLEY INTERMEDIATE SCHOOL",1,0,10,17,0,68,4,11,50,50,69,0,1,1,0
"4434","650101060003","LINCOLN ELEMENTARY SCHOOL",0,0,5,14,0,75,6,15,50,50,63,0,1,0,1
"4435","650101060005","NEWARK MIDDLE SCHOOL",1,0,9,18,0,71,2,14,48,52,60,0,2,0,0
"4436","650101060006","NEWARK SENIOR HIGH SCHOOL",1,0,8,13,1,76,2,13,50,50,51,0,2,0,0
"4437","650301040002","CLYDE-SAVANNAH ELEMENTARY SCHOOL",1,0,3,4,0,88,5,18,47,53,61,0,3,0,0
"4438","650301040003","CLYDE-SAVANNAH HIGH SCHOOL",0,0,6,5,1,86,2,16,52,48,49,0,1,0,0
"4439","650301040004","CLYDE-SAVANNAH MIDDLE SCHOOL",2,0,7,6,1,83,2,20,50,50,55,0,2,0,0
"4440","650501040001","LYONS ELEMENTARY SCHOOL",1,0,10,6,1,68,15,12,45,55,68,1,0,0,0
"4441","650501040002","LYONS SENIOR HIGH SCHOOL",0,0,12,4,1,77,7,19,50,50,55,0,0,0,0
"4442","650501040003","LYONS MIDDLE SCHOOL",0,0,8,8,0,78,6,14,50,50,59,0,0,0,0
"4443","650701040001","MARION ELEMENTARY SCHOOL",1,0,0,9,0,87,3,13,53,47,53,1,0,0,0
"4444","650701040002","MARION JUNIOR-SENIOR HIGH SCHOOL",1,0,1,11,1,87,0,15,49,51,45,1,0,0,0
"4445","650801060001","ONTARIO ELEMENTARY SCHOOL",1,0,2,4,0,93,0,14,49,51,41,0,0,0,0
"4446","650801060003","WAYNE SENIOR HIGH SCHOOL",0,0,2,2,1,94,1,18,47,53,30,0,0,0,0
"4447","650801060004","ONTARIO PRIMARY SCHOOL",1,0,1,2,1,94,2,8,49,51,35,0,0,0,0
"4448","650801060005","WAYNE CENTRAL MIDDLE SCHOOL",1,0,2,3,1,93,1,16,48,52,40,0,0,0,0
"4449","650901060001","PALMYRA-MACEDON SENIOR HIGH SCHOOL",0,0,1,3,1,93,2,13,48,52,39,0,1,0,0
"4450","650901060002","PALMYRA-MACEDON INTERMEDIATE SCHOOL",0,0,0,3,1,92,4,14,48,52,48,1,1,0,0
"4451","650901060003","PALMYRA-MACEDON PRIMARY SCHOOL",1,0,1,3,0,93,3,10,47,53,51,0,0,0,0
"4452","650901060004","PALMYRA-MACEDON MIDDLE SCHOOL",1,0,1,4,0,92,2,14,48,52,42,0,1,0,0
"4453","650902040001","RUBEN A CIRILLO HIGH SCHOOL",1,0,1,6,3,87,3,11,54,46,29,0,0,0,0
"4454","650902040002","RICHARD MANN ELEMENTARY SCHOOL",2,0,1,7,2,84,6,8,48,52,35,0,1,0,0
"4455","650902040003","GANANDA MIDDLE SCHOOL",0,0,3,9,0,83,5,12,56,44,34,0,1,0,0
"4456","651201060001","SODUS ELEMENTARY SCHOOL",11,0,7,24,1,57,12,15,47,53,81,7,1,0,0
"4457","651201060003","SODUS JR/SR HIGH SCHOOL",4,0,13,22,0,58,6,15,49,51,67,2,1,0,0
"4458","651201060004","SODUS INTERMEDIATE SCHOOL",7,0,8,23,0,59,10,10,43,57,74,7,2,0,0
"4459","651402040001","WILLIAMSON MIDDLE SCHOOL",1,0,3,10,1,81,5,19,49,51,49,1,0,0,1
"4460","651402040002","WILLIAMSON SENIOR HIGH SCHOOL",1,1,4,12,1,79,3,15,49,51,46,3,1,0,1
"4461","651402040003","WILLIAMSON ELEMENTARY SCHOOL",2,1,4,10,0,81,5,9,48,52,51,3,1,0,2
"4462","651501060002","NORTH ROSE-WOLCOTT ELEMENTARY SCHOOL",3,0,1,8,0,85,5,10,51,49,71,1,3,0,0
"4463","651501060004","NORTH ROSE-WOLCOTT MIDDLE SCHOOL",2,0,1,10,0,86,3,12,49,51,68,2,4,0,0
"4464","651501060005","NORTH ROSE-WOLCOTT HIGH SCHOOL",1,0,1,7,1,88,3,16,57,43,59,1,4,0,0
"4465","651503040002","MARGARET W CUYLER ELEMENTARY SCHOOL",1,0,2,2,1,95,1,18,50,50,56,1,0,0,0
"4466","651503040003","RED CREEK HIGH SCHOOL",0,0,1,4,2,92,1,21,45,55,52,0,0,0,0
"4467","651503040004","RED CREEK MIDDLE SCHOOL",1,1,1,2,1,96,1,21,43,57,55,0,0,0,0
